date,suburb,property_type,bedrooms,bathrooms,average_rent
2023-10-01,Perth CBD,Townhouse,5,3,1245
2023-10-01,Perth CBD,Apartment,1,1,500
2023-10-01,Perth CBD,Apartment,2,1,628
2023-10-01,Perth CBD,Apartment,2,2,691
2023-10-01,Perth CBD,Apartment,3,1,714
2023-10-01,Perth CBD,Apartment,3,2,785
2023-10-01,Perth CBD,Apartment,3,3,857
2024-01-01,Perth CBD,House,1,1,616
2024-01-01,Perth CBD,House,2,1,774
2024-01-01,Perth CBD,House,2,2,852
2024-01-01,Perth CBD,House,3,1,880
2024-01-01,Perth CBD,House,3,2,968
2024-01-01,Perth CBD,House,3,3,1056
2024-01-01,Perth CBD,House,4,1,1012
2024-01-01,Perth CBD,House,4,2,1113
2024-01-01,Perth CBD,House,4,3,1214
2024-01-01,Perth CBD,House,5,1,1144
2024-01-01,Perth CBD,House,5,2,1258
2024-01-01,Perth CBD,House,5,3,1373
2024-01-01,Perth CBD,Townhouse,1,1,585
2024-01-01,Perth CBD,Townhouse,2,1,736
2024-01-01,Perth CBD,Townhouse,2,2,809
2024-01-01,Perth CBD,Townhouse,3,1,836
2024-01-01,Perth CBD,Townhouse,3,2,920
2024-01-01,Perth CBD,Townhouse,3,3,1003
2024-01-01,Perth CBD,Townhouse,4,1,961
2024-01-01,Perth CBD,Townhouse,4,2,1058
2024-01-01,Perth CBD,Townhouse,4,3,1154
2024-01-01,Perth CBD,Townhouse,5,1,1087
2024-01-01,Perth CBD,Townhouse,5,2,1195
2024-01-01,Perth CBD,Townhouse,5,3,1304
2024-01-01,Perth CBD,Apartment,1,1,524
2024-01-01,Perth CBD,Apartment,2,1,658
2024-01-01,Perth CBD,Apartment,2,2,724
2024-01-01,Perth CBD,Apartment,3,1,748
2024-01-01,Perth CBD,Apartment,3,2,823
2024-01-01,Perth CBD,Apartment,3,3,898
2024-04-01,Perth CBD,House,1,1,623
2024-04-01,Perth CBD,House,2,1,783
2024-04-01,Perth CBD,House,2,2,862
2024-04-01,Perth CBD,House,3,1,890
2024-04-01,Perth CBD,House,3,2,979
2024-04-01,Perth CBD,House,3,3,1068
2024-04-01,Perth CBD,House,4,1,1023
2024-04-01,Perth CBD,House,4,2,1126
2024-04-01,Perth CBD,House,4,3,1228
2024-04-01,Perth CBD,House,5,1,1157
2024-04-01,Perth CBD,House,5,2,1273
2024-04-01,Perth CBD,House,5,3,1388
2024-04-01,Perth CBD,Townhouse,1,1,592
2024-04-01,Perth CBD,Townhouse,2,1,744
2024-04-01,Perth CBD,Townhouse,2,2,818
2024-04-01,Perth CBD,Townhouse,3,1,846
2024-04-01,Perth CBD,Townhouse,3,2,930
2024-04-01,Perth CBD,Townhouse,3,3,1015
2024-04-01,Perth CBD,Townhouse,4,1,972
2024-04-01,Perth CBD,Townhouse,4,2,1070
2024-04-01,Perth CBD,Townhouse,4,3,1167
2024-04-01,Perth CBD,Townhouse,5,1,1099
2024-04-01,Perth CBD,Townhouse,5,2,1209
2024-04-01,Perth CBD,Townhouse,5,3,1319
2024-04-01,Perth CBD,Apartment,1,1,530
2024-04-01,Perth CBD,Apartment,2,1,666
2024-04-01,Perth CBD,Apartment,2,2,732
2024-04-01,Perth CBD,Apartment,3,1,756
2024-04-01,Perth CBD,Apartment,3,2,832
2024-04-01,Perth CBD,Apartment,3,3,908
2024-07-01,Perth CBD,House,1,1,630
2024-07-01,Perth CBD,House,2,1,792
2024-07-01,Perth CBD,House,2,2,871
2024-07-01,Perth CBD,House,3,1,900
2024-07-01,Perth CBD,House,3,2,990
2024-07-01,Perth CBD,House,3,3,1080
2024-07-01,Perth CBD,House,4,1,1035
2024-07-01,Perth CBD,House,4,2,1138
2024-07-01,Perth CBD,House,4,3,1242
2024-07-01,Perth CBD,House,5,1,1170
2024-07-01,Perth CBD,House,5,2,1287
2024-07-01,Perth CBD,House,5,3,1404
2024-07-01,Perth CBD,Townhouse,1,1,598
2024-07-01,Perth CBD,Townhouse,2,1,752
2024-07-01,Perth CBD,Townhouse,2,2,828
2024-07-01,Perth CBD,Townhouse,3,1,855
2024-07-01,Perth CBD,Townhouse,3,2,941
2024-07-01,Perth CBD,Townhouse,3,3,1026
2024-07-01,Perth CBD,Townhouse,4,1,983
2024-07-01,Perth CBD,Townhouse,4,2,1082
2024-07-01,Perth CBD,Townhouse,4,3,1180
2024-07-01,Perth CBD,Townhouse,5,1,1112
2024-07-01,Perth CBD,Townhouse,5,2,1223
2024-07-01,Perth CBD,Townhouse,5,3,1334
2024-07-01,Perth CBD,Apartment,1,1,536
2024-07-01,Perth CBD,Apartment,2,1,673
2024-07-01,Perth CBD,Apartment,2,2,741
2024-07-01,Perth CBD,Apartment,3,1,765
2024-07-01,Perth CBD,Apartment,3,2,842
2024-07-01,Perth CBD,Apartment,3,3,918
2024-10-01,Perth CBD,House,1,1,665
2024-10-01,Perth CBD,House,2,1,836
2024-10-01,Perth CBD,House,2,2,920
2024-10-01,Perth CBD,House,3,1,950
2024-10-01,Perth CBD,House,3,2,1045
2024-10-01,Perth CBD,House,3,3,1140
2024-10-01,Perth CBD,House,4,1,1092
2024-10-01,Perth CBD,House,4,2,1202
2024-10-01,Perth CBD,House,4,3,1311
2024-10-01,Perth CBD,House,5,1,1235
2024-10-01,Perth CBD,House,5,2,1358
2024-10-01,Perth CBD,House,5,3,1482
2024-10-01,Perth CBD,Townhouse,1,1,632
2024-10-01,Perth CBD,Townhouse,2,1,794
2024-10-01,Perth CBD,Townhouse,2,2,874
2024-10-01,Perth CBD,Townhouse,3,1,902
2024-10-01,Perth CBD,Townhouse,3,2,993
2024-10-01,Perth CBD,Townhouse,3,3,1083
2024-10-01,Perth CBD,Townhouse,4,1,1038
2024-10-01,Perth CBD,Townhouse,4,2,1142
2024-10-01,Perth CBD,Townhouse,4,3,1245
2024-10-01,Perth CBD,Townhouse,5,1,1173
2024-10-01,Perth CBD,Townhouse,5,2,1291
2024-10-01,Perth CBD,Townhouse,5,3,1408
2024-10-01,Perth CBD,Apartment,1,1,565
2024-10-01,Perth CBD,Apartment,2,1,711
2024-10-01,Perth CBD,Apartment,2,2,782
2024-10-01,Perth CBD,Apartment,3,1,808
2024-10-01,Perth CBD,Apartment,3,2,888
2024-10-01,Perth CBD,Apartment,3,3,969
2025-01-01,Perth CBD,House,1,1,686
2025-01-01,Perth CBD,House,2,1,862
2025-01-01,Perth CBD,House,2,2,949
2025-01-01,Perth CBD,House,3,1,980
2025-01-01,Perth CBD,House,3,2,1078
2025-01-01,Perth CBD,House,3,3,1176
2025-01-01,Perth CBD,House,4,1,1127
2025-01-01,Perth CBD,House,4,2,1240
2025-01-01,Perth CBD,House,4,3,1352
2025-01-01,Perth CBD,House,5,1,1274
2025-01-01,Perth CBD,House,5,2,1401
2025-01-01,Perth CBD,House,5,3,1529
2025-01-01,Perth CBD,Townhouse,1,1,652
2025-01-01,Perth CBD,Townhouse,2,1,819
2025-01-01,Perth CBD,Townhouse,2,2,901
2025-01-01,Perth CBD,Townhouse,3,1,931
2025-01-01,Perth CBD,Townhouse,3,2,1024
2025-01-01,Perth CBD,Townhouse,3,3,1117
2025-01-01,Perth CBD,Townhouse,4,1,1071
2025-01-01,Perth CBD,Townhouse,4,2,1178
2025-01-01,Perth CBD,Townhouse,4,3,1285
2025-01-01,Perth CBD,Townhouse,5,1,1210
2025-01-01,Perth CBD,Townhouse,5,2,1331
2025-01-01,Perth CBD,Townhouse,5,3,1452
2025-01-01,Perth CBD,Apartment,1,1,583
2025-01-01,Perth CBD,Apartment,2,1,733
2025-01-01,Perth CBD,Apartment,2,2,806
2025-01-01,Perth CBD,Apartment,3,1,833
2025-01-01,Perth CBD,Apartment,3,2,916
2025-01-01,Perth CBD,Apartment,3,3,1000
2025-04-01,Perth CBD,House,1,1,756
2025-04-01,Perth CBD,House,2,1,950
2025-04-01,Perth CBD,House,2,2,1045
2025-04-01,Perth CBD,House,3,1,1080
2025-04-01,Perth CBD,House,3,2,1188
2025-04-01,Perth CBD,House,3,3,1296
2025-04-01,Perth CBD,House,4,1,1242
2025-04-01,Perth CBD,House,4,2,1366
2025-04-01,Perth CBD,House,4,3,1490
2025-04-01,Perth CBD,House,5,1,1404
2025-04-01,Perth CBD,House,5,2,1544
2025-04-01,Perth CBD,House,5,3,1685
2025-04-01,Perth CBD,Townhouse,1,1,718
2025-04-01,Perth CBD,Townhouse,2,1,903
2025-04-01,Perth CBD,Townhouse,2,2,993
2025-04-01,Perth CBD,Townhouse,3,1,1026
2025-04-01,Perth CBD,Townhouse,3,2,1129
2025-04-01,Perth CBD,Townhouse,3,3,1231
2025-04-01,Perth CBD,Townhouse,4,1,1180
2025-04-01,Perth CBD,Townhouse,4,2,1298
2025-04-01,Perth CBD,Townhouse,4,3,1416
2025-04-01,Perth CBD,Townhouse,5,1,1334
2025-04-01,Perth CBD,Townhouse,5,2,1467
2025-04-01,Perth CBD,Townhouse,5,3,1601
2025-04-01,Perth CBD,Apartment,1,1,643
2025-04-01,Perth CBD,Apartment,2,1,808
2025-04-01,Perth CBD,Apartment,2,2,889
2025-04-01,Perth CBD,Apartment,3,1,918
2025-04-01,Perth CBD,Apartment,3,2,1010
2025-04-01,Perth CBD,Apartment,3,3,1102
2025-07-01,Perth CBD,House,1,1,672
2025-07-01,Perth CBD,House,2,1,845
2025-07-01,Perth CBD,House,2,2,929
2025-07-01,Perth CBD,House,3,1,960
2025-07-01,Perth CBD,House,3,2,1056
2025-07-01,Perth CBD,House,3,3,1152
2025-07-01,Perth CBD,House,4,1,1104
2025-07-01,Perth CBD,House,4,2,1214
2025-07-01,Perth CBD,House,4,3,1325
2025-07-01,Perth CBD,House,5,1,1248
2025-07-01,Perth CBD,House,5,2,1373
2025-07-01,Perth CBD,House,5,3,1498
2025-07-01,Perth CBD,Townhouse,1,1,638
2025-07-01,Perth CBD,Townhouse,2,1,803
2025-07-01,Perth CBD,Townhouse,2,2,883
2025-07-01,Perth CBD,Townhouse,3,1,912
2025-07-01,Perth CBD,Townhouse,3,2,1003
2025-07-01,Perth CBD,Townhouse,3,3,1094
2025-07-01,Perth CBD,Townhouse,4,1,1049
2025-07-01,Perth CBD,Townhouse,4,2,1154
2025-07-01,Perth CBD,Townhouse,4,3,1259
2025-07-01,Perth CBD,Townhouse,5,1,1186
2025-07-01,Perth CBD,Townhouse,5,2,1304
2025-07-01,Perth CBD,Townhouse,5,3,1423
2025-07-01,Perth CBD,Apartment,1,1,571
2025-07-01,Perth CBD,Apartment,2,1,718
2025-07-01,Perth CBD,Apartment,2,2,790
2025-07-01,Perth CBD,Apartment,3,1,816
2025-07-01,Perth CBD,Apartment,3,2,898
2025-07-01,Perth CBD,Apartment,3,3,979
2022-01-01,Scarborough,House,1,1,539
2022-01-01,Scarborough,House,2,1,678
2022-01-01,Scarborough,House,2,2,745
2022-01-01,Scarborough,House,3,1,770
2022-01-01,Scarborough,House,3,2,847
2022-01-01,Scarborough,House,3,3,924
2022-01-01,Scarborough,House,4,1,885
2022-01-01,Scarborough,House,4,2,974
2022-01-01,Scarborough,House,4,3,1063
2022-01-01,Scarborough,House,5,1,1001
2022-01-01,Scarborough,House,5,2,1101
2022-01-01,Scarborough,House,5,3,1201
2022-01-01,Scarborough,Townhouse,1,1,512
2022-01-01,Scarborough,Townhouse,2,1,644
2022-01-01,Scarborough,Townhouse,2,2,708
2022-01-01,Scarborough,Townhouse,3,1,732
2022-01-01,Scarborough,Townhouse,3,2,805
2022-01-01,Scarborough,Townhouse,3,3,878
2022-01-01,Scarborough,Townhouse,4,1,841
2022-01-01,Scarborough,Townhouse,4,2,925
2022-01-01,Scarborough,Townhouse,4,3,1009
2022-01-01,Scarborough,Townhouse,5,1,951
2022-01-01,Scarborough,Townhouse,5,2,1046
2022-01-01,Scarborough,Townhouse,5,3,1141
2022-01-01,Scarborough,Apartment,1,1,458
2022-01-01,Scarborough,Apartment,2,1,576
2022-01-01,Scarborough,Apartment,2,2,634
2022-01-01,Scarborough,Apartment,3,1,654
2022-01-01,Scarborough,Apartment,3,2,720
2022-01-01,Scarborough,Apartment,3,3,785
2022-04-01,Scarborough,House,1,1,560
2022-04-01,Scarborough,House,2,1,704
2022-04-01,Scarborough,House,2,2,774
2022-04-01,Scarborough,House,3,1,800
2022-04-01,Scarborough,House,3,2,880
2022-04-01,Scarborough,House,3,3,960
2022-04-01,Scarborough,House,4,1,920
2022-04-01,Scarborough,House,4,2,1012
2022-04-01,Scarborough,House,4,3,1104
2022-04-01,Scarborough,House,5,1,1040
2022-04-01,Scarborough,House,5,2,1144
2022-04-01,Scarborough,House,5,3,1248
2022-04-01,Scarborough,Townhouse,1,1,532
2022-04-01,Scarborough,Townhouse,2,1,669
2022-04-01,Scarborough,Townhouse,2,2,736
2022-04-01,Scarborough,Townhouse,3,1,760
2022-04-01,Scarborough,Townhouse,3,2,836
2022-04-01,Scarborough,Townhouse,3,3,912
2022-04-01,Scarborough,Townhouse,4,1,874
2022-04-01,Scarborough,Townhouse,4,2,961
2022-04-01,Scarborough,Townhouse,4,3,1049
2022-04-01,Scarborough,Townhouse,5,1,988
2022-04-01,Scarborough,Townhouse,5,2,1087
2022-04-01,Scarborough,Townhouse,5,3,1186
2022-04-01,Scarborough,Apartment,1,1,476
2022-04-01,Scarborough,Apartment,2,1,598
2022-04-01,Scarborough,Apartment,2,2,658
2022-04-01,Scarborough,Apartment,3,1,680
2022-04-01,Scarborough,Apartment,3,2,748
2022-04-01,Scarborough,Apartment,3,3,816
2022-07-01,Scarborough,House,1,1,553
2022-07-01,Scarborough,House,2,1,695
2022-07-01,Scarborough,House,2,2,765
2022-07-01,Scarborough,House,3,1,790
2022-07-01,Scarborough,House,3,2,869
2022-07-01,Scarborough,House,3,3,948
2022-07-01,Scarborough,House,4,1,908
2022-07-01,Scarborough,House,4,2,999
2022-07-01,Scarborough,House,4,3,1090
2022-07-01,Scarborough,House,5,1,1027
2022-07-01,Scarborough,House,5,2,1130
2022-07-01,Scarborough,House,5,3,1232
2022-07-01,Scarborough,Townhouse,1,1,525
2022-07-01,Scarborough,Townhouse,2,1,660
2022-07-01,Scarborough,Townhouse,2,2,726
2022-07-01,Scarborough,Townhouse,3,1,750
2022-07-01,Scarborough,Townhouse,3,2,826
2022-07-01,Scarborough,Townhouse,3,3,901
2022-07-01,Scarborough,Townhouse,4,1,863
2022-07-01,Scarborough,Townhouse,4,2,949
2022-07-01,Scarborough,Townhouse,4,3,1036
2022-07-01,Scarborough,Townhouse,5,1,976
2022-07-01,Scarborough,Townhouse,5,2,1073
2022-07-01,Scarborough,Townhouse,5,3,1171
2022-07-01,Scarborough,Apartment,1,1,470
2022-07-01,Scarborough,Apartment,2,1,591
2022-07-01,Scarborough,Apartment,2,2,650
2022-07-01,Scarborough,Apartment,3,1,672
2022-07-01,Scarborough,Apartment,3,2,739
2022-07-01,Scarborough,Apartment,3,3,806
2022-10-01,Scarborough,House,1,1,553
2022-10-01,Scarborough,House,2,1,695
2022-10-01,Scarborough,House,2,2,765
2022-10-01,Scarborough,House,3,1,790
2022-10-01,Scarborough,House,3,2,869
2022-10-01,Scarborough,House,3,3,948
2022-10-01,Scarborough,House,4,1,908
2022-10-01,Scarborough,House,4,2,999
2022-10-01,Scarborough,House,4,3,1090
2022-10-01,Scarborough,House,5,1,1027
2022-10-01,Scarborough,House,5,2,1130
2022-10-01,Scarborough,House,5,3,1232
2022-10-01,Scarborough,Townhouse,1,1,525
2022-10-01,Scarborough,Townhouse,2,1,660
2022-10-01,Scarborough,Townhouse,2,2,726
2022-10-01,Scarborough,Townhouse,3,1,750
2022-10-01,Scarborough,Townhouse,3,2,826
2022-10-01,Scarborough,Townhouse,3,3,901
2022-10-01,Scarborough,Townhouse,4,1,863
2022-10-01,Scarborough,Townhouse,4,2,949
2022-10-01,Scarborough,Townhouse,4,3,1036
2022-10-01,Scarborough,Townhouse,5,1,976
2022-10-01,Scarborough,Townhouse,5,2,1073
2022-10-01,Scarborough,Townhouse,5,3,1171
2022-10-01,Scarborough,Apartment,1,1,470
2022-10-01,Scarborough,Apartment,2,1,591
2022-10-01,Scarborough,Apartment,2,2,650
2022-10-01,Scarborough,Apartment,3,1,672
2022-10-01,Scarborough,Apartment,3,2,739
2022-10-01,Scarborough,Apartment,3,3,806
2023-01-01,Scarborough,House,1,1,539
2023-01-01,Scarborough,House,2,1,678
2023-01-01,Scarborough,House,2,2,745
2023-01-01,Scarborough,House,3,1,770
2023-01-01,Scarborough,House,3,2,847
2023-01-01,Scarborough,House,3,3,924
2023-01-01,Scarborough,House,4,1,885
2023-01-01,Scarborough,House,4,2,974
2023-01-01,Scarborough,House,4,3,1063
2023-01-01,Scarborough,House,5,1,1001
2023-01-01,Scarborough,House,5,2,1101
2023-01-01,Scarborough,House,5,3,1201
2023-01-01,Scarborough,Townhouse,1,1,512
2023-01-01,Scarborough,Townhouse,2,1,644
2023-01-01,Scarborough,Townhouse,2,2,708
2023-01-01,Scarborough,Townhouse,3,1,732
2023-01-01,Scarborough,Townhouse,3,2,805
2023-01-01,Scarborough,Townhouse,3,3,878
2023-01-01,Scarborough,Townhouse,4,1,841
2023-01-01,Scarborough,Townhouse,4,2,925
2023-01-01,Scarborough,Townhouse,4,3,1009
2023-01-01,Scarborough,Townhouse,5,1,951
2023-01-01,Scarborough,Townhouse,5,2,1046
2023-01-01,Scarborough,Townhouse,5,3,1141
2023-01-01,Scarborough,Apartment,1,1,458
2023-01-01,Scarborough,Apartment,2,1,576
2023-01-01,Scarborough,Apartment,2,2,634
2023-01-01,Scarborough,Apartment,3,1,654
2023-01-01,Scarborough,Apartment,3,2,720
2023-01-01,Scarborough,Apartment,3,3,785
2023-04-01,Scarborough,House,1,1,553
2023-04-01,Scarborough,House,2,1,695
2023-04-01,Scarborough,House,2,2,765
2023-04-01,Scarborough,House,3,1,790
2023-04-01,Scarborough,House,3,2,869
2023-04-01,Scarborough,House,3,3,948
2023-04-01,Scarborough,House,4,1,908
2023-04-01,Scarborough,House,4,2,999
2023-04-01,Scarborough,House,4,3,1090
2023-04-01,Scarborough,House,5,1,1027
2023-04-01,Scarborough,House,5,2,1130
2023-04-01,Scarborough,House,5,3,1232
2023-04-01,Scarborough,Townhouse,1,1,525
2023-04-01,Scarborough,Townhouse,2,1,660
2023-04-01,Scarborough,Townhouse,2,2,726
2023-04-01,Scarborough,Townhouse,3,1,750
2023-04-01,Scarborough,Townhouse,3,2,826
2023-04-01,Scarborough,Townhouse,3,3,901
2023-04-01,Scarborough,Townhouse,4,1,863
2023-04-01,Scarborough,Townhouse,4,2,949
2023-04-01,Scarborough,Townhouse,4,3,1036
2023-04-01,Scarborough,Townhouse,5,1,976
2023-04-01,Scarborough,Townhouse,5,2,1073
2023-04-01,Scarborough,Townhouse,5,3,1171
2023-04-01,Scarborough,Apartment,1,1,470
2023-04-01,Scarborough,Apartment,2,1,591
2023-04-01,Scarborough,Apartment,2,2,650
2023-04-01,Scarborough,Apartment,3,1,672
2023-04-01,Scarborough,Apartment,3,2,739
2023-04-01,Scarborough,Apartment,3,3,806
2023-07-01,Scarborough,House,1,1,560
2023-07-01,Scarborough,House,2,1,704
2023-07-01,Scarborough,House,2,2,774
2023-07-01,Scarborough,House,3,1,800
2023-07-01,Scarborough,House,3,2,880
2023-07-01,Scarborough,House,3,3,960
2023-07-01,Scarborough,House,4,1,920
2023-07-01,Scarborough,House,4,2,1012
2023-07-01,Scarborough,House,4,3,1104
2023-07-01,Scarborough,House,5,1,1040
2023-07-01,Scarborough,House,5,2,1144
2023-07-01,Scarborough,House,5,3,1248
2023-07-01,Scarborough,Townhouse,1,1,532
2023-07-01,Scarborough,Townhouse,2,1,669
2023-07-01,Scarborough,Townhouse,2,2,736
2023-07-01,Scarborough,Townhouse,3,1,760
2023-07-01,Scarborough,Townhouse,3,2,836
2023-07-01,Scarborough,Townhouse,3,3,912
2023-07-01,Scarborough,Townhouse,4,1,874
2023-07-01,Scarborough,Townhouse,4,2,961
2023-07-01,Scarborough,Townhouse,4,3,1049
2023-07-01,Scarborough,Townhouse,5,1,988
2023-07-01,Scarborough,Townhouse,5,2,1087
2023-07-01,Scarborough,Townhouse,5,3,1186
2023-07-01,Scarborough,Apartment,1,1,476
2023-07-01,Scarborough,Apartment,2,1,598
2023-07-01,Scarborough,Apartment,2,2,658
2023-07-01,Scarborough,Apartment,3,1,680
2023-07-01,Scarborough,Apartment,3,2,748
2023-07-01,Scarborough,Apartment,3,3,816
2023-10-01,Scarborough,House,1,1,588
2023-10-01,Scarborough,House,2,1,739
2023-10-01,Scarborough,House,2,2,813
2023-10-01,Scarborough,House,3,1,840
2023-10-01,Scarborough,House,3,2,924
2023-10-01,Scarborough,House,3,3,1008
2023-10-01,Scarborough,House,4,1,966
2023-10-01,Scarborough,House,4,2,1063
2023-10-01,Scarborough,House,4,3,1159
2023-10-01,Scarborough,House,5,1,1092
2023-10-01,Scarborough,House,5,2,1201
2023-10-01,Scarborough,House,5,3,1310
2023-10-01,Scarborough,Townhouse,1,1,559
2023-10-01,Scarborough,Townhouse,2,1,702
2023-10-01,Scarborough,Townhouse,2,2,772
2023-10-01,Scarborough,Townhouse,3,1,798
2023-10-01,Scarborough,Townhouse,3,2,878
2023-10-01,Scarborough,Townhouse,3,3,958
2023-10-01,Scarborough,Townhouse,4,1,918
2023-10-01,Scarborough,Townhouse,4,2,1009
2023-10-01,Scarborough,Townhouse,4,3,1101
2023-10-01,Scarborough,Townhouse,5,1,1037
2023-10-01,Scarborough,Townhouse,5,2,1141
2023-10-01,Scarborough,Townhouse,5,3,1245
2023-10-01,Scarborough,Apartment,1,1,500
2023-10-01,Scarborough,Apartment,2,1,628
2023-10-01,Scarborough,Apartment,2,2,691
2023-10-01,Scarborough,Apartment,3,1,714
2023-10-01,Scarborough,Apartment,3,2,785
2023-10-01,Scarborough,Apartment,3,3,857
2024-01-01,Scarborough,House,1,1,595
2024-01-01,Scarborough,House,2,1,748
2024-01-01,Scarborough,House,2,2,823
2024-01-01,Scarborough,House,3,1,850
2024-01-01,Scarborough,House,3,2,935
2024-01-01,Scarborough,House,3,3,1020
2024-01-01,Scarborough,House,4,1,977
2024-01-01,Scarborough,House,4,2,1075
2024-01-01,Scarborough,House,4,3,1173
2024-01-01,Scarborough,House,5,1,1105
2024-01-01,Scarborough,House,5,2,1216
2024-01-01,Scarborough,House,5,3,1326
2024-01-01,Scarborough,Townhouse,1,1,565
2024-01-01,Scarborough,Townhouse,2,1,711
2024-01-01,Scarborough,Townhouse,2,2,782
2024-01-01,Scarborough,Townhouse,3,1,808
2024-01-01,Scarborough,Townhouse,3,2,888
2024-01-01,Scarborough,Townhouse,3,3,969
2024-01-01,Scarborough,Townhouse,4,1,929
2024-01-01,Scarborough,Townhouse,4,2,1021
2024-01-01,Scarborough,Townhouse,4,3,1114
2024-01-01,Scarborough,Townhouse,5,1,1050
2024-01-01,Scarborough,Townhouse,5,2,1155
2024-01-01,Scarborough,Townhouse,5,3,1260
2024-01-01,Scarborough,Apartment,1,1,506
2024-01-01,Scarborough,Apartment,2,1,636
2024-01-01,Scarborough,Apartment,2,2,699
2024-01-01,Scarborough,Apartment,3,1,722
2024-01-01,Scarborough,Apartment,3,2,795
2024-01-01,Scarborough,Apartment,3,3,867
2024-04-01,Scarborough,House,1,1,602
2024-04-01,Scarborough,House,2,1,757
2024-04-01,Scarborough,House,2,2,832
2024-04-01,Scarborough,House,3,1,860
2024-04-01,Scarborough,House,3,2,946
2024-04-01,Scarborough,House,3,3,1032
2024-04-01,Scarborough,House,4,1,989
2024-04-01,Scarborough,House,4,2,1088
2024-04-01,Scarborough,House,4,3,1187
2024-04-01,Scarborough,House,5,1,1118
2024-04-01,Scarborough,House,5,2,1230
2024-04-01,Scarborough,House,5,3,1342
2024-04-01,Scarborough,Townhouse,1,1,572
2024-04-01,Scarborough,Townhouse,2,1,719
2024-04-01,Scarborough,Townhouse,2,2,791
2024-04-01,Scarborough,Townhouse,3,1,817
2024-04-01,Scarborough,Townhouse,3,2,899
2024-04-01,Scarborough,Townhouse,3,3,980
2024-04-01,Scarborough,Townhouse,4,1,940
2024-04-01,Scarborough,Townhouse,4,2,1034
2024-04-01,Scarborough,Townhouse,4,3,1127
2024-04-01,Scarborough,Townhouse,5,1,1062
2024-04-01,Scarborough,Townhouse,5,2,1168
2024-04-01,Scarborough,Townhouse,5,3,1275
2024-04-01,Scarborough,Apartment,1,1,512
2024-04-01,Scarborough,Apartment,2,1,643
2024-04-01,Scarborough,Apartment,2,2,708
2024-04-01,Scarborough,Apartment,3,1,731
2024-04-01,Scarborough,Apartment,3,2,804
2024-04-01,Scarborough,Apartment,3,3,877
2024-07-01,Scarborough,House,1,1,588
2024-07-01,Scarborough,House,2,1,739
2024-07-01,Scarborough,House,2,2,813
2024-07-01,Scarborough,House,3,1,840
2024-07-01,Scarborough,House,3,2,924
2024-07-01,Scarborough,House,3,3,1008
2024-07-01,Scarborough,House,4,1,966
2024-07-01,Scarborough,House,4,2,1063
2024-07-01,Scarborough,House,4,3,1159
2024-07-01,Scarborough,House,5,1,1092
2024-07-01,Scarborough,House,5,2,1201
2024-07-01,Scarborough,House,5,3,1310
2024-07-01,Scarborough,Townhouse,1,1,559
2024-07-01,Scarborough,Townhouse,2,1,702
2024-07-01,Scarborough,Townhouse,2,2,772
2024-07-01,Scarborough,Townhouse,3,1,798
2024-07-01,Scarborough,Townhouse,3,2,878
2024-07-01,Scarborough,Townhouse,3,3,958
2024-07-01,Scarborough,Townhouse,4,1,918
2024-07-01,Scarborough,Townhouse,4,2,1009
2024-07-01,Scarborough,Townhouse,4,3,1101
2024-07-01,Scarborough,Townhouse,5,1,1037
2024-07-01,Scarborough,Townhouse,5,2,1141
2024-07-01,Scarborough,Townhouse,5,3,1245
2024-07-01,Scarborough,Apartment,1,1,500
2024-07-01,Scarborough,Apartment,2,1,628
2024-07-01,Scarborough,Apartment,2,2,691
2024-07-01,Scarborough,Apartment,3,1,714
2024-07-01,Scarborough,Apartment,3,2,785
2024-07-01,Scarborough,Apartment,3,3,857
2024-10-01,Scarborough,House,1,1,609
2024-10-01,Scarborough,House,2,1,766
2024-10-01,Scarborough,House,2,2,842
2024-10-01,Scarborough,House,3,1,870
2024-10-01,Scarborough,House,3,2,957
2024-10-01,Scarborough,House,3,3,1044
2024-10-01,Scarborough,House,4,1,1000
2024-10-01,Scarborough,House,4,2,1101
2024-10-01,Scarborough,House,4,3,1201
2024-10-01,Scarborough,House,5,1,1131
2024-10-01,Scarborough,House,5,2,1244
2024-10-01,Scarborough,House,5,3,1357
2024-10-01,Scarborough,Townhouse,1,1,579
